name,image,link,no_of_ratings,discount_price,actual_price,rating,review_text,brand,cleaned_review_text,sentiment
ZEBRONICS ZebBro in Ear Wired Earphones with Mic 35mm Audio Jack 10mm Drivers PhoneTablet CompatibleBlack,https://m.media-amazon.com/images/I/51D37uhFFBL._AC_UL320_.jpg,https://www.amazon.in/Zebronics-Zeb-Bro-Wired-Earphone/dp/B07T5DKR5D/ref=sr_1_47?qid=1679133651&s=electronics&sr=1-47,24675.0,149.0,399.0,1.0,This Appario seem to be a fraud. My shipment has been smartly tampered and the have managed to overcome the security features. Even device package back label have been tampered. Amazon Customer Care on phone or Twitter is of no help. I need to return this and get a replacement.,ZEBRONICS,appario seem fraud shipment smartly tampered managed overcome security feature even device package back label tampered amazon customer care phone twitter help need return get replacement,Negative
realme narzo 50A Prime Flash Blue 4GB RAM128GB Storage FHD Display  50MP AI Triple Camera Charger Included,https://m.media-amazon.com/images/I/81g0X076+WL._AC_UL320_.jpg,https://www.amazon.in/realme-Storage-Display-Charger-Included/dp/B0BG1NWLY3/ref=sr_1_48?qid=1679133651&s=electronics&sr=1-48,8307.0,10499.0,14499.0,5.0,"Most Beautiful, Fast and Stylish device, I've ever Had..",realme,beautiful fast stylish device ive ever,Positive
boAt Bassheads 220 Wired in Ear EarphonesBlack Indi,https://m.media-amazon.com/images/I/61iSV4o+X-L._AC_UL320_.jpg,https://www.amazon.in/boAt-Bassheads-220-Wired-Earphones/dp/B0BRXY7FQB/ref=sr_1_49?qid=1679133651&s=electronics&sr=1-49,276491.0,399.0,999.0,5.0,"Like every time, Apple has again mesmerised me with it’s great creation device XR. The best part in this is when you unbox your brand new device. It comes with an earpod, and a Fast charger. I understand that the price might be a bit high but trust me, it’s worth it. The camera has the best feature within it. Everyone says that it’s an LCD screen but you’ll nit be able to differentiate just by looking at the screen. The phone performance  is more faster now. And last but not the least, I am really impressed with the battery back up time. It really lasts. Full charge at 10 am and then the whole day on Cellular Data, I have played PES2019, played some songs from YouTube Music, hovering on Whatsapp, Instagram, Facebook and clicked some good photos. When i came back home at 11 o’clock, i still had 66% charge. That’s what we needed in an device.",boAt,like every time apple mesmerised great creation device xr best part unbox brand new device come earpod fast charger understand price might bit high trust worth camera best feature within everyone say lcd screen youll nit able differentiate looking screen phone performance faster last least really impressed battery back time really last full charge whole day cellular data played pe played song youtube music hovering whatsapp instagram facebook clicked good photo came back home oclock still charge thats needed device,Positive
boAt Rockerz 450 Bluetooth On Ear Headphones with Mic Upto 15 Hours Playback 40MM Drivers Padded Ear Cushions Integrat,https://m.media-amazon.com/images/I/51xxA+6E+xL._AC_UL320_.jpg,https://www.amazon.in/Rockerz-450-Wireless-Bluetooth-Headphone/dp/B07PR1CL3S/ref=sr_1_51?qid=1679133652&s=electronics&sr=1-51,111019.0,1299.0,3990.0,5.0,Been a device user always. Upgraded to device XR from device 6 and I have no regrets. Just love the ease that face recognition brings in... freedom that 128GB memory brings in... and of course peace of mind that Apple brand name brings in.,boAt,device user always upgraded device xr device regret love ease face recognition brings freedom gb memory brings course peace mind apple brand name brings,Positive
Redmi 10A Slate Grey 4GB RAM 64GB Storage  2 Ghz Octa Core Helio G25  5000 mAh Battery  Finger Print Sensor  Upto,https://m.media-amazon.com/images/I/71kVEmAMyEL._AC_UL320_.jpg,https://www.amazon.in/Redmi-Storage-Battery-Finger-Booster/dp/B09XB7SRQ5/ref=sr_1_52?qid=1679133652&s=electronics&sr=1-52,15480.0,8599.0,11999.0,1.0,the phone wont turn on,Redmi,phone wont turn,Negative
JK Copier Paper  A4 75 GSM 1 Ream 500 Sheets,https://m.media-amazon.com/images/I/61hhCaLLcuL._AC_UL320_.jpg,https://www.amazon.in/JK-Copier-Paper-Sheets-Ream/dp/B00MVV81MK/ref=sr_1_53?qid=1679133652&s=electronics&sr=1-53,12373.0,349.0,375.0,5.0,"A lot of criticism of device XR has been about its inability to take portrait pics of “only human faces!” Though true, it can be very easily overcome by downloading a software app - “Halide!” That and the near negligible difference in viewing experience, puts it on par with device XS and even XS Max! Just go for it— the 256 GB storage version!",JK,lot criticism device xr inability take portrait pic human face though true easily overcome downloading software app halide near negligible difference viewing experience put par device x even x max go gb storage version,Positive
Fire TV Stick with Alexa Voice Remote includes TV and app controls  HD streaming device,https://m.media-amazon.com/images/I/51lX5oZbtQL._AC_UL320_.jpg,https://www.amazon.in/Fire-TV-Stick-Alexa-Voice-Remote-3rd-Gen/dp/B08R6QR863/ref=sr_1_54?qid=1679133652&s=electronics&sr=1-54,65578.0,3999.0,4999.01,1.0,Prices have fallen by rs 10000 in 3 days after I bought my phone. I feel terrible.,Fire,price fallen r day bought phone feel terrible,Negative
WRISTIO 3 185 HD Bluetooth Calling Smart Watch 50 Sports Modes Rotating Crown 15 days battery life Splitscreen W,https://m.media-amazon.com/images/I/71JYoa-4A-L._AC_UL320_.jpg,https://www.amazon.in/Bluetooth-Split-screen-Resistant-Monitoring-Protection/dp/B0BHH1VYTL/ref=sr_1_55?qid=1679133652&s=electronics&sr=1-55,56.0,1599.0,7990.0,1.0,Faulty product delivered and Amazon not giving replacement. Cheating with customer and just making money by scam and defective product delivery. Phone is not usable as display stop working randomly and screen freeze suddenly. I have provide problem video also to Amazon within 10 days of replacement but Amazon just making money and cheating with customer.,WRISTIO,faulty product delivered amazon giving replacement cheating customer making money scam defective product delivery phone usable display stop working randomly screen freeze suddenly provide problem video also amazon within day replacement amazon making money cheating customer,Negative
Scotch Double Sided Heavy Duty Tape1m holds 45Kgs for indoor hanging applications Photo frames Mirrors Key Holders,https://m.media-amazon.com/images/I/815GcGXjjFL._AC_UL320_.jpg,https://www.amazon.in/Scotch-Double-Foam-Tape-24/dp/B00N1U9AJS/ref=sr_1_56?qid=1679133652&s=electronics&sr=1-56,15466.0,144.0,165.0,1.0, device is good but probably I have received a defective piece from amazon as I am facing issues with software. Further never heard a device to be hanging issue but I am facing the same and attached a video regarding it. Within a month I have to visit customer care and still facing issues. Very worst experience don’t buy it from amazon.,Scotch,device good probably received defective piece amazon facing issue software never heard device hanging issue facing attached video regarding within month visit customer care still facing issue worst experience dont buy amazon,Negative
Noise Pulse Go Buzz Bluetooth Calling Smart Watch 169 Clear Display 550Nits150 Watch face Comfort Strap Heart Rat,https://m.media-amazon.com/images/I/61akt30bJsL._AC_UL320_.jpg,https://www.amazon.in/Noise-Bluetooth-Calling-Tracking-Detection/dp/B0B5LVS732/ref=sr_1_57?qid=1679133652&s=electronics&sr=1-57,15012.0,1699.0,4999.0,5.0,"Super fast performance, long battery hours, little heavier than device 7 plus. Overall good phone.",Noise,super fast performance long battery hour little heavier device plus overall good phone,Positive
STRIFF Mpad Mouse Mat 230X190X3mm Gaming Mouse Pad NonSlip Rubber Base Waterproof Surface PremiumTextured Compatible,https://m.media-amazon.com/images/I/61zroMjd9FL._AC_UL320_.jpg,https://www.amazon.in/STRIFF-230X190X3mm-Waterproof-Premium-Textured-Compatible/dp/B0B9LDCX89/ref=sr_1_58?qid=1679133652&s=electronics&sr=1-58,985.0,99.0,999.0,2.0,Has many drawbacks. Apps developed for device by Indian Companies aren’t good at all. You can’t even do a normal Tatkal booking as irctc app unavailable. No dual Whatsapp so one number is wasted. No dual Facebook as well. Maximum 5gb cloud backup storage limit. Apps get refreshed more frequently and better enhancements on android. No features to search apps easily. Wifi once disconnected loses auto join features. Maximum 100 call records that’s very very annoying. Difficult to set primary and secondary sims in sms. Some Whatsapp features missing.,STRIFF,many drawback apps developed device indian company arent good cant even normal tatkal booking irctc app unavailable dual whatsapp one number wasted dual facebook well maximum gb cloud backup storage limit apps get refreshed frequently better enhancement android feature search apps easily wifi disconnected loses auto join feature maximum call record thats annoying difficult set primary secondary sims sm whatsapp feature missing,Negative
Noise Pulse 2 Max Advanced Bluetooth Calling Smart Watch with 185 Display 550 NITS Brightness Smart DND 10 Days Batt,https://m.media-amazon.com/images/I/71e4q6+FZNL._AC_UL320_.jpg,https://www.amazon.in/Noise-Advanced-Bluetooth-Brightness-Smartwatch/dp/B0B6BLTGTT/ref=sr_1_60?qid=1679133652&s=electronics&sr=1-60,9350.0,1999.0,5999.0,1.0,"There have been multiple issues faced since started installing and restoring from icloud. Gets hanged/stuck, suddenly WiFi gets disconnected and doesn't get connected till restart, deteriorated network speed on usage of the data.....",Noise,multiple issue faced since started installing restoring icloud get hangedstuck suddenly wifi get disconnected doesnt get connected till restart deteriorated network speed usage data,Negative
Samsung EVO Plus 128GB microSDXC UHSI U3 130MBs Full HD  4K UHD Memory Card with Adapter MBMC128KA,https://m.media-amazon.com/images/I/61fkOHNmzpL._AC_UL320_.jpg,https://www.amazon.in/Samsung-microSDXC-Memory-Adapter-MB-MC128KA/dp/B09MT84WV5/ref=sr_1_61?qid=1679133652&s=electronics&sr=1-61,142840.0,889.0,2699.0,5.0,"First off, the battery life is INCREDIBLE! This is the first phone I have used where I can get two days of use on one charge! I would regularly charge the phone overnight one night, then go to bed at midnight with 55-60% left the next night, leave it unplugged, and finish the next day at midnight with around 2-5%. The size of the phone was just just about perfect for holding/scrolling with one hand, and I usually wear men’s size medium gloves for reference.",Samsung,first battery life incredible first phone used get two day use one charge would regularly charge phone overnight one night go bed midnight left next night leave unplugged finish next day midnight around size phone perfect holdingscrolling one hand usually wear men size medium glove reference,Positive
FireBoltt Phoenix Pro 139 Bluetooth Calling Smartwatch AI Voice Assistant Metal Body with 120 Sports Modes SpO2 He,https://m.media-amazon.com/images/I/61ArSKA048L._AC_UL320_.jpg,https://www.amazon.in/Fire-Boltt-Bluetooth-Smartwatch-Assistant-Monitoring/dp/B0BRKXXPZ7/ref=sr_1_62?qid=1679133652&s=electronics&sr=1-62,43302.0,1999.0,11999.0,5.0,"When compared with XS only visible difference would be screen, that too when kept side by side.",FireBoltt,compared x visible difference would screen kept side side,Positive
Oppo A78 5G Glowing Blue 8GB RAM 128 Storage  5000 mAh Battery with 33W SUPERVOOC Charger 50MP AI Camera  90Hz Refr,https://m.media-amazon.com/images/I/8104evx11QL._AC_UL320_.jpg,https://www.amazon.in/Oppo-Glowing-SUPERVOOC-Additional-Exchange/dp/B082F2T5PQ/ref=sr_1_63?qid=1679133652&s=electronics&sr=1-63,338.0,18999.0,21999.0,5.0,"Awesome device.. I have upgraded from device 6 and I can notice the significant different in display, touch and XR is certainly faster. It’s worth the upgrade..! Thank you Amazon for delivering it securely.",Oppo,awesome device upgraded device notice significant different display touch xr certainly faster worth upgrade thank amazon delivering securely,Positive
LAPSTER Spiral Charger Spiral Charger Cable Protectors for Wires Data Cable Saver Charging Cord Protective Cable Cover Set,https://m.media-amazon.com/images/I/61m5Uu4OMJL._AC_UL320_.jpg,https://www.amazon.in/LAPSTER-Charger-Protectors-Charging-Protective/dp/B08W56G1K9/ref=sr_1_64?qid=1679133652&s=electronics&sr=1-64,9742.0,81.0,999.0,5.0,"Got this phone for offer price. Everything is great from packing to delivery. Display quality is very good. Dual sim option is very good, got esim from airtel",LAPSTER,got phone offer price everything great packing delivery display quality good dual sim option good got esim airtel,Positive
boAt Xtend Smartwatch with Alexa Builtin 169 HD Display Multiple Watch Faces Stress Monitor Heart  SpO2 Monitorin,https://m.media-amazon.com/images/I/617ysOitciL._AC_UL320_.jpg,https://www.amazon.in/boAt-Display-Multiple-Monitoring-Charcoal/dp/B09MQSCJQ1/ref=sr_1_65?qid=1679133652&s=electronics&sr=1-65,72169.0,1799.0,7990.0,5.0,Bought this phone for my wife. She's absolutely happy with the phone.,boAt,bought phone wife shes absolutely happy phone,Positive
Duracell Alkaline AAA Batteries Pack of 10,https://m.media-amazon.com/images/I/71kYkbQj6bL._AC_UL320_.jpg,https://www.amazon.in/ANAV-Duracell-Alkaline-MN2400-Batteries/dp/B07R3386PP/ref=sr_1_66?qid=1679133652&s=electronics&sr=1-66,3806.0,188.0,220.0,1.0,I want to replace this device because since i got this it worked well for w week then later on its speed is slowed down and even it hangs sometimes. Its been 3 months since i got this n i m already irritated with this device. My lighting usb has already stopped working .,Duracell,want replace device since got worked well w week later speed slowed even hang sometimes month since got n already irritated device lighting usb already stopped working,Negative
